payment_date,client_id,invoice_number,billing_entity,ar_account,currency,exchange_rate,amount,account,Location,transtype,comment,Card Reference,reasoncode,sepaprovider,invoice #,payment #,Memo
09/10/2025,94922,94922-TBN00003,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,108.9,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,CARD PAYMENT : PhorestPay Terminal Order,2.0,,ch_3SG9hULrnBTnlT7b0vBkFJ3m,CPMT: 94922-TBN00003,CPMT: 94922-TBN00003-09/10/2025,
11/10/2025,100910,100910-TBN00001,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,382.25,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,CARD PAYMENT : paysignupbycard,2.0,,ch_3SGsbzLrnBTnlT7b0UJLR4vj,CPMT: 100910-TBN00001,CPMT: 100910-TBN00001-11/10/2025,
13/10/2025,101054,101054-TBN00001,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,382.25,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,CARD PAYMENT : paysignupbycard,2.0,,ch_3SHsteLrnBTnlT7b1aTHRkHg,CPMT: 101054-TBN00001,CPMT: 101054-TBN00001-13/10/2025,
13/10/2025,71654,71654-TBN00022,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,108.9,10130 Bank : CB current a/c AU$ # 411110236694,Australia,MANUAL,CASHBOOK,2.0,,ch_3SHucqLrnBTnlT7b0oqaBOwn,CPMT: 71654-TBN00022,CPMT: 71654-TBN00022-13/10/2025,
13/10/2025,96495,96495-TBN00003,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,108.9,10130 Bank : CB current a/c AU$ # 411110236694,Australia,MANUAL,CASHBOOK,2.0,,ch_3SHu4iLrnBTnlT7b1AHU1oRV,CPMT: 96495-TBN00003,CPMT: 96495-TBN00003-13/10/2025,
13/10/2025,100046,100046-TBN00002,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,108.9,10130 Bank : CB current a/c AU$ # 411110236694,Australia,MANUAL,CASHBOOK,2.0,,ch_3SHu4CLrnBTnlT7b0c8kFdWR,CPMT: 100046-TBN00002,CPMT: 100046-TBN00002-13/10/2025,
13/10/2025,100967,100967-TBN00001,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,217.25,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,CARD PAYMENT : paysignupbycard,2.0,,ch_3SHZfxLrnBTnlT7b0T5JpOLY,CPMT: 100967-TBN00001,CPMT: 100967-TBN00001-13/10/2025,
13/10/2025,100977,100977-TBN00001,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,272.25,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,CARD PAYMENT : paysignupbycard,2.0,,ch_3SHcqVLrnBTnlT7b1fwEQeNO,CPMT: 100977-TBN00001,CPMT: 100977-TBN00001-13/10/2025,
13/10/2025,100970,100970-TBN00001,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,217.25,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,CARD PAYMENT : paysignupbycard,2.0,,ch_3SHaoXLrnBTnlT7b0TYJnnlF,CPMT: 100970-TBN00001,CPMT: 100970-TBN00001-13/10/2025,
13/10/2025,100980,100980-TBN00001,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,382.25,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,CARD PAYMENT : paysignupbycard,2.0,,ch_3SHi4VLrnBTnlT7b1I3oz2fF,CPMT: 100980-TBN00001,CPMT: 100980-TBN00001-13/10/2025,
14/10/2025,58414,58414-DDI00039,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,249.26,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDDP1AK4X84174YU31,2.0,,ch_3SIABcLrnBTnlT7b1I3S7j67,CPMT: 58414-DDI00039,CPMT: 58414-DDI00039-14/10/2025,
14/10/2025,58684,58684-DDI00038,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,439.81,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDD156OG6P9EPZ22NI,2.0,,ch_3SIABjLrnBTnlT7b1HDfxZw8,CPMT: 58684-DDI00038,CPMT: 58684-DDI00038-14/10/2025,
14/10/2025,58623,58623-DDI00037,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,556.95,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDDE3LN673E532QTS7,2.0,,ch_3SIABfLrnBTnlT7b1eBfDNEj,CPMT: 58623-DDI00037,CPMT: 58623-DDI00037-14/10/2025,
14/10/2025,58643,58643-DDI00038,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,453.74,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDD8Q30KA383RX5284,2.0,,ch_3SIABhLrnBTnlT7b1M9yG2Ql,CPMT: 58643-DDI00038,CPMT: 58643-DDI00038-14/10/2025,
14/10/2025,58711,58711-DDI00040,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,455.36,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDD3E86WHQ82OVVRW4,2.0,,ch_3SIABnLrnBTnlT7b0BAK2RRB,CPMT: 58711-DDI00040,CPMT: 58711-DDI00040-14/10/2025,
14/10/2025,56021,56021-DDI00025,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,258.76,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDDU3T6WOD3NVQ869X,2.0,,ch_3SIAA6LrnBTnlT7b0YztpqU8,CPMT: 56021-DDI00025,CPMT: 56021-DDI00025-14/10/2025,
14/10/2025,58847,58847-DDI00038,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,526.97,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDDIYX4NMK3ERZ1OFA,2.0,,ch_3SIABsLrnBTnlT7b1FYahj0h,CPMT: 58847-DDI00038,CPMT: 58847-DDI00038-14/10/2025,
14/10/2025,58881,58881-DDI00037,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,433.55,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDD743N10HQ7417CGU,2.0,,ch_3SIABuLrnBTnlT7b0Usup5Be,CPMT: 58881-DDI00037,CPMT: 58881-DDI00037-14/10/2025,
14/10/2025,58958,58958-DDI00039,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,338.8,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDD1S2U97RVYR3R9EU,2.0,,ch_3SIABxLrnBTnlT7b0vEWVnso,CPMT: 58958-DDI00039,CPMT: 58958-DDI00039-14/10/2025,
14/10/2025,58130,58130-DDI00045,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,190.12,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDDFZY46J8341T5AH8,2.0,,ch_3SIABXLrnBTnlT7b0N0qglgW,CPMT: 58130-DDI00045,CPMT: 58130-DDI00045-14/10/2025,
14/10/2025,58809,58809-DDI00035,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,635.61,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDD3123A5H55736J81,2.0,,ch_3SIABqLrnBTnlT7b0JuX6Kep,CPMT: 58809-DDI00035,CPMT: 58809-DDI00035-14/10/2025,
14/10/2025,58104,58104-DDI00039,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,465.3,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDDRWP1N16S4LL7EHR,2.0,,ch_3SIABRLrnBTnlT7b1QQvL8NM,CPMT: 58104-DDI00039,CPMT: 58104-DDI00039-14/10/2025,
14/10/2025,58098,58098-DDI00041,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,306.9,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDDD0H22PP4R7P3DM1,2.0,,ch_3SIABPLrnBTnlT7b1THouA7O,CPMT: 58098-DDI00041,CPMT: 58098-DDI00041-14/10/2025,
14/10/2025,55920,55920-DDI00048,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,407.0,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDDSQGB73NDQ4N1C3R,2.0,,ch_3SIAA1LrnBTnlT7b1f3LXq4q,CPMT: 55920-DDI00048,CPMT: 55920-DDI00048-14/10/2025,
14/10/2025,56023,56023-DDI00048,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,266.82,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDD729JG5F1V8380U3,2.0,,ch_3SIAA9LrnBTnlT7b0qgym44r,CPMT: 56023-DDI00048,CPMT: 56023-DDI00048-14/10/2025,
14/10/2025,56198,56198-DDI00042,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,322.71,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDD11078V8O467C380,2.0,,ch_3SIAABLrnBTnlT7b1DNXDNCK,CPMT: 56198-DDI00042,CPMT: 56198-DDI00042-14/10/2025,
14/10/2025,56420,56420-DDI00047,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,396.29,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDD3SSA92OV9S04S4L,2.0,,ch_3SIAADLrnBTnlT7b1N4Ir6XJ,CPMT: 56420-DDI00047,CPMT: 56420-DDI00047-14/10/2025,
14/10/2025,56422,56422-DDI00046,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,427.5,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDDYVADAQK1PSQ8OK1,2.0,,ch_3SIAAGLrnBTnlT7b0nS8HgaK,CPMT: 56422-DDI00046,CPMT: 56422-DDI00046-14/10/2025,
14/10/2025,56429,56429-DDI00025,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,194.61,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDD0C9500A3WCQJ5Y1,2.0,,ch_3SIAAILrnBTnlT7b19Y2YnPu,CPMT: 56429-DDI00025,CPMT: 56429-DDI00025-14/10/2025,
14/10/2025,56544,56544-DDI00043,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,683.78,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDD52N9JLP1KMODIX2,2.0,,ch_3SIAAKLrnBTnlT7b1tOOxZ0O,CPMT: 56544-DDI00043,CPMT: 56544-DDI00043-14/10/2025,
14/10/2025,56554,56554-DDI00043,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,176.79,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDDF714584CWQM4YM7,2.0,,ch_3SIAANLrnBTnlT7b1e52jMFs,CPMT: 56554-DDI00043,CPMT: 56554-DDI00043-14/10/2025,
14/10/2025,56589,56589-DDI00022,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,543.74,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDD4885QVJR5G9I159,2.0,,ch_3SIAAPLrnBTnlT7b0naWJcYo,CPMT: 56589-DDI00022,CPMT: 56589-DDI00022-14/10/2025,
14/10/2025,56609,56609-DDI00022,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,343.09,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDD99GKW06LOC9563N,2.0,,ch_3SIAASLrnBTnlT7b1clDuguN,CPMT: 56609-DDI00022,CPMT: 56609-DDI00022-14/10/2025,
14/10/2025,56644,56644-DDI00020,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,269.27,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDDRX43Q5A306B3STC,2.0,,ch_3SIAAULrnBTnlT7b1wTFZIiq,CPMT: 56644-DDI00020,CPMT: 56644-DDI00020-14/10/2025,
14/10/2025,56648,56648-DDI00032,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,296.16,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDD9XX83AZ9602P6O9,2.0,,ch_3SIAAXLrnBTnlT7b1fWnipWy,CPMT: 56648-DDI00032,CPMT: 56648-DDI00032-14/10/2025,
14/10/2025,56654,56654-DDI00047,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,265.98,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDD3KR547D4CKL655E,2.0,,ch_3SIAAZLrnBTnlT7b0tCjG75i,CPMT: 56654-DDI00047,CPMT: 56654-DDI00047-14/10/2025,
14/10/2025,56656,56656-DDI00041,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,373.85,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDD69M8698IGVZQCCN,2.0,,ch_3SIAAcLrnBTnlT7b0kf5t4xk,CPMT: 56656-DDI00041,CPMT: 56656-DDI00041-14/10/2025,
14/10/2025,56674,56674-DDI00042,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,379.56,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDD3LQ863MJ1R971GI,2.0,,ch_3SIAAeLrnBTnlT7b11sVJbMT,CPMT: 56674-DDI00042,CPMT: 56674-DDI00042-14/10/2025,
14/10/2025,56676,56676-DDI00023,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,129.8,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDD7L7J7FKG8240F1T,2.0,,ch_3SIAAgLrnBTnlT7b1uAn16t3,CPMT: 56676-DDI00023,CPMT: 56676-DDI00023-14/10/2025,
14/10/2025,56848,56848-DDI00044,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,242.88,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDD2A8BF1FNPHYA35D,2.0,,ch_3SIAAiLrnBTnlT7b0o5Z4Fba,CPMT: 56848-DDI00044,CPMT: 56848-DDI00044-14/10/2025,
14/10/2025,57015,57015-DDI00042,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,317.9,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDDA7HPW7663680MCT,2.0,,ch_3SIAAqLrnBTnlT7b0nrqeSNa,CPMT: 57015-DDI00042,CPMT: 57015-DDI00042-14/10/2025,
14/10/2025,57282,57282-DDI00042,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,415.17,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDD459T9Z4XOZY9999,2.0,,ch_3SIAAwLrnBTnlT7b0YhQo3Yu,CPMT: 57282-DDI00042,CPMT: 57282-DDI00042-14/10/2025,
14/10/2025,57347,57347-DDI00043,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,433.4,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDDC99MABB0RQ94ZYJ,2.0,,ch_3SIAAyLrnBTnlT7b0b9sbU2J,CPMT: 57347-DDI00043,CPMT: 57347-DDI00043-14/10/2025,
14/10/2025,57401,57401-DDI00041,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,304.7,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDD9R5V74Q2N0K5QG9,2.0,,ch_3SIAB0LrnBTnlT7b1TZGigG2,CPMT: 57401-DDI00041,CPMT: 57401-DDI00041-14/10/2025,
14/10/2025,57432,57432-DDI00021,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,720.15,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDD9S849M1WWOJ6861,2.0,,ch_3SIAB3LrnBTnlT7b1ZqJZzdF,CPMT: 57432-DDI00021,CPMT: 57432-DDI00021-14/10/2025,
14/10/2025,57613,57613-DDI00039,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,457.44,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDD28P6WQ49ES29GWK,2.0,,ch_3SIAB6LrnBTnlT7b0gBdEGra,CPMT: 57613-DDI00039,CPMT: 57613-DDI00039-14/10/2025,
14/10/2025,57634,57634-DDI00023,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,172.7,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDD715R14EOIIS0SA6,2.0,,ch_3SIAB8LrnBTnlT7b17uBAJw6,CPMT: 57634-DDI00023,CPMT: 57634-DDI00023-14/10/2025,
14/10/2025,57766,57766-DDI00036,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,419.25,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDD35XF9C7E9WT0882,2.0,,ch_3SIABDLrnBTnlT7b1ReDm3Ps,CPMT: 57766-DDI00036,CPMT: 57766-DDI00036-14/10/2025,
14/10/2025,57769,57769-DDI00035,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,191.18,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDD10JBIVKJW70H5ER,2.0,,ch_3SIABFLrnBTnlT7b0LTG9AdO,CPMT: 57769-DDI00035,CPMT: 57769-DDI00035-14/10/2025,
14/10/2025,57823,57823-DDI00041,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,808.07,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDDGY0UISBHB3LNWND,2.0,,ch_3SIABILrnBTnlT7b1QnB2zVz,CPMT: 57823-DDI00041,CPMT: 57823-DDI00041-14/10/2025,
14/10/2025,57828,57828-DDI00039,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,371.7,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDD4QRI34W2F5UH955,2.0,,ch_3SIABKLrnBTnlT7b15Eh34it,CPMT: 57828-DDI00039,CPMT: 57828-DDI00039-14/10/2025,
14/10/2025,55928,55928-DDI00051,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,471.47,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDD01TT2529IXJ76U7,2.0,,ch_3SIAA4LrnBTnlT7b16AKJ5PY,CPMT: 55928-DDI00051,CPMT: 55928-DDI00051-14/10/2025,
14/10/2025,57977,57977-DDI00038,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,357.31,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDD8226FFEU4DTY459,2.0,,ch_3SIABNLrnBTnlT7b0JmEKpun,CPMT: 57977-DDI00038,CPMT: 57977-DDI00038-14/10/2025,
14/10/2025,48826,48826-DDI00061,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,453.2,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDDK0XV856U3O74K3Q,2.0,,ch_3SIA6JLrnBTnlT7b0TUpEeeB,CPMT: 48826-DDI00061,CPMT: 48826-DDI00061-14/10/2025,
14/10/2025,58978,58978-DDI00036,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,373.57,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDDYKQ2W98UC6LDR9W,2.0,,ch_3SIABzLrnBTnlT7b1zYqj3oj,CPMT: 58978-DDI00036,CPMT: 58978-DDI00036-14/10/2025,
14/10/2025,60711,60711-DDI00032,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,447.01,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDDH3GGFXUX5Y9J8MG,2.0,,ch_3SIADVLrnBTnlT7b1uX8ht3A,CPMT: 60711-DDI00032,CPMT: 60711-DDI00032-14/10/2025,
14/10/2025,60765,60765-DDI00032,Ndevor Systems Ltd : Phorest Australia,11010 Accounts Receivable : Trade Debtors,AUD,1.0,317.9,10130 Bank : CB current a/c AU$ # 411110236694,Australia,CARDSUCCESS,DDCARD PAYMENT:MESDDD58OF925B59707G9,2.0,,ch_3SIADYLrnBTnlT7b0OuIFMLM,CPMT: 60765-DDI00032,CPMT: 60765-DDI00032-14/10/2025,
