payment_date,client_id,invoice_number,billing_entity,ar_account,currency,exchange_rate,amount,account,Location,transtype,comment,Card Reference,reasoncode,sepaprovider,invoice #,payment #,Memo
13/10/2025,76971,76971-DDI00012,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,300.97,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,CARD PAYMENT : Arrears,2.0,,nan,CPMT: 76971-DDI00012,CPMT: 76971-DDI00012-13/10/2025,
14/10/2025,32185,32185-DDI00060,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,203.93,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDD8F77S76O21I214R,2.0,,ch_3SIBGcIdctIUMwHT0GK6dWjN,CPMT: 32185-DDI00060,CPMT: 32185-DDI00060-14/10/2025,
14/10/2025,32097,32097-DDI00110,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,329.77,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDDWZ0GNIF4WJAVO0Q,2.0,,ch_3SIBGaIdctIUMwHT24fWFEOO,CPMT: 32097-DDI00110,CPMT: 32097-DDI00110-14/10/2025,
14/10/2025,32062,32062-DDI00095,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,139.56,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDDPJ5FZY0351F7VOL,2.0,,ch_3SIBGTIdctIUMwHT1BVEBNdV,CPMT: 32062-DDI00095,CPMT: 32062-DDI00095-14/10/2025,
14/10/2025,32239,32239-DDI00113,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,184.88,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDD982G90N39ZEZFKV,2.0,,ch_3SIBGhIdctIUMwHT1u6WOCgu,CPMT: 32239-DDI00113,CPMT: 32239-DDI00113-14/10/2025,
14/10/2025,31930,31930-DDI00086,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,177.98,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDDJ5L31X0LIIBV1K7,2.0,,ch_3SIBGRIdctIUMwHT2F9jvk9L,CPMT: 31930-DDI00086,CPMT: 31930-DDI00086-14/10/2025,
14/10/2025,31838,31838-DDI00104,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,166.8,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDD7OKQ7IC0FZB6230,2.0,,ch_3SIBGOIdctIUMwHT0ON4e4UM,CPMT: 31838-DDI00104,CPMT: 31838-DDI00104-14/10/2025,
14/10/2025,32194,32194-DDI00105,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,202.93,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDDT22YG8A5PO1KLJX,2.0,,ch_3SIBGfIdctIUMwHT1JToSWMV,CPMT: 32194-DDI00105,CPMT: 32194-DDI00105-14/10/2025,
14/10/2025,21993,21993-DDI00160,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,284.88,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDD1FJFM4LQ33817GO,2.0,,ch_3SIBAbIdctIUMwHT2CYZYjBe,CPMT: 21993-DDI00160,CPMT: 21993-DDI00160-14/10/2025,
14/10/2025,32241,32241-DDI00129,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,551.33,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDDO5Y8209KHU7169V,2.0,,ch_3SIBGkIdctIUMwHT0VRqjtU8,CPMT: 32241-DDI00129,CPMT: 32241-DDI00129-14/10/2025,
14/10/2025,32317,32317-DDI00070,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,166.8,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDD483R0TH8T2R19B6,2.0,,ch_3SIBGmIdctIUMwHT0d5lJ2qi,CPMT: 32317-DDI00070,CPMT: 32317-DDI00070-14/10/2025,
14/10/2025,32432,32432-DDI00115,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,142.8,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDDH42HJ6O869T5MY3,2.0,,ch_3SIBGoIdctIUMwHT1iFpkWOi,CPMT: 32432-DDI00115,CPMT: 32432-DDI00115-14/10/2025,
14/10/2025,32481,32481-DDI00118,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,298.8,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDDDS92A9MCF38KE74,2.0,,ch_3SIBGqIdctIUMwHT15t1DRw1,CPMT: 32481-DDI00118,CPMT: 32481-DDI00118-14/10/2025,
14/10/2025,32543,32543-DDI00097,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,196.1,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDD61TU4BWB130M465,2.0,,ch_3SIBGtIdctIUMwHT1OAKZSla,CPMT: 32543-DDI00097,CPMT: 32543-DDI00097-14/10/2025,
14/10/2025,32595,32595-DDI00110,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,234.46,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDD364AXIY27X750VV,2.0,,ch_3SIBGvIdctIUMwHT0RzpvVMA,CPMT: 32595-DDI00110,CPMT: 32595-DDI00110-14/10/2025,
14/10/2025,31800,31800-DDI00063,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,118.8,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDD457O628GBDT7Y99,2.0,,ch_3SIBGMIdctIUMwHT0UKqJiIb,CPMT: 31800-DDI00063,CPMT: 31800-DDI00063-14/10/2025,
14/10/2025,32735,32735-DDI00079,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,162.92,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDD3D9K3EGL92V0UOB,2.0,,ch_3SIBH1IdctIUMwHT1iXlPCRk,CPMT: 32735-DDI00079,CPMT: 32735-DDI00079-14/10/2025,
14/10/2025,31787,31787-DDI00110,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,217.54,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDD0J64Z6Z1N3025SM,2.0,,ch_3SIBGKIdctIUMwHT2stAEYQG,CPMT: 31787-DDI00110,CPMT: 31787-DDI00110-14/10/2025,
14/10/2025,31764,31764-DDI00116,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,286.36,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDDVD4W7T1Y2G33TZZ,2.0,,ch_3SIBGFIdctIUMwHT1v5pjZIf,CPMT: 31764-DDI00116,CPMT: 31764-DDI00116-14/10/2025,
14/10/2025,30802,30802-DDI00115,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,257.69,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDDYW91V0J55ZH7U8F,2.0,,ch_3SIBFSIdctIUMwHT0pWD5qLq,CPMT: 30802-DDI00115,CPMT: 30802-DDI00115-14/10/2025,
14/10/2025,30789,30789-DDI00080,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,238.63,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDDEM83S231C7OI45E,2.0,,ch_3SIBFNIdctIUMwHT2ht3EM49,CPMT: 30789-DDI00080,CPMT: 30789-DDI00080-14/10/2025,
14/10/2025,30779,30779-DDI00114,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,69.01,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDDFO47A555PT5408G,2.0,,ch_3SIBFKIdctIUMwHT1uetpnC4,CPMT: 30779-DDI00114,CPMT: 30779-DDI00114-14/10/2025,
14/10/2025,30687,30687-DDI00123,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,186.83,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDD8RKYT4I1Q5A4JK3,2.0,,ch_3SIBFGIdctIUMwHT0PEOts1i,CPMT: 30687-DDI00123,CPMT: 30687-DDI00123-14/10/2025,
14/10/2025,30666,30666-DDI00084,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,192.95,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDD1P50S116X2G11LV,2.0,,ch_3SIBFDIdctIUMwHT0d3iPXmM,CPMT: 30666-DDI00084,CPMT: 30666-DDI00084-14/10/2025,
14/10/2025,30663,30663-DDI00073,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,195.08,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDDSRWW53I79A9UDZF,2.0,,ch_3SIBFBIdctIUMwHT0UDAYGk5,CPMT: 30663-DDI00073,CPMT: 30663-DDI00073-14/10/2025,
14/10/2025,30803,30803-DDI00121,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,200.44,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDDDHUV4682V066COB,2.0,,ch_3SIBFUIdctIUMwHT2I5wdx8W,CPMT: 30803-DDI00121,CPMT: 30803-DDI00121-14/10/2025,
14/10/2025,30606,30606-DDI00096,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,166.8,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDD1FEGGB01QNO7LFO,2.0,,ch_3SIBF9IdctIUMwHT16iYiTIn,CPMT: 30606-DDI00096,CPMT: 30606-DDI00096-14/10/2025,
14/10/2025,30561,30561-DDI00102,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,218.65,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDD040K6L27548OI19,2.0,,ch_3SIBF4IdctIUMwHT0pWcOUC4,CPMT: 30561-DDI00102,CPMT: 30561-DDI00102-14/10/2025,
14/10/2025,30518,30518-DDI00099,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,190.33,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDD774SHTB60D94J8F,2.0,,ch_3SIBEyIdctIUMwHT2jNIr5BK,CPMT: 30518-DDI00099,CPMT: 30518-DDI00099-14/10/2025,
14/10/2025,30424,30424-DDI00115,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,302.69,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDD5F4P8S29QZC3D78,2.0,,ch_3SIBEtIdctIUMwHT1SwTB1WN,CPMT: 30424-DDI00115,CPMT: 30424-DDI00115-14/10/2025,
14/10/2025,30420,30420-DDI00116,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,352.8,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDD6G8KIAG559RM05V,2.0,,ch_3SIBErIdctIUMwHT2KgAqatN,CPMT: 30420-DDI00116,CPMT: 30420-DDI00116-14/10/2025,
14/10/2025,30225,30225-DDI00091,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,261.84,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDD4X4Z9BA4121F5O2,2.0,,ch_3SIBEpIdctIUMwHT0lkBJoOx,CPMT: 30225-DDI00091,CPMT: 30225-DDI00091-14/10/2025,
14/10/2025,30175,30175-DDI00085,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,271.4,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDD58R37K0475T0OEK,2.0,,ch_3SIBEmIdctIUMwHT1fCZ0N1B,CPMT: 30175-DDI00085,CPMT: 30175-DDI00085-14/10/2025,
14/10/2025,30580,30580-DDI00120,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,232.31,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDDQZ8V046AY53MPBG,2.0,,ch_3SIBF6IdctIUMwHT1bzb6nJy,CPMT: 30580-DDI00120,CPMT: 30580-DDI00120-14/10/2025,
14/10/2025,30808,30808-DDI00122,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,162.44,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDDZ10N8M8S28078K2,2.0,,ch_3SIBFWIdctIUMwHT13LOUWHE,CPMT: 30808-DDI00122,CPMT: 30808-DDI00122-14/10/2025,
14/10/2025,30832,30832-DDI00113,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,242.23,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDD5339A4Q6V222331,2.0,,ch_3SIBFZIdctIUMwHT2oA3CfOz,CPMT: 30832-DDI00113,CPMT: 30832-DDI00113-14/10/2025,
14/10/2025,30865,30865-DDI00064,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,147.96,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDD5K2H9JI65SHT7AL,2.0,,ch_3SIBFcIdctIUMwHT0p32Egv6,CPMT: 30865-DDI00064,CPMT: 30865-DDI00064-14/10/2025,
14/10/2025,31667,31667-DDI00063,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,254.77,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDDPPIIVYQ3XC2N640,2.0,,ch_3SIBGDIdctIUMwHT1uPyKya0,CPMT: 31667-DDI00063,CPMT: 31667-DDI00063-14/10/2025,
14/10/2025,31655,31655-DDI00112,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,301.15,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDDQ90HWD1TE4HX394,2.0,,ch_3SIBGAIdctIUMwHT0vvtOKG7,CPMT: 31655-DDI00112,CPMT: 31655-DDI00112-14/10/2025,
14/10/2025,31652,31652-DDI00115,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,190.62,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDD4VVD3940JX9IK5C,2.0,,ch_3SIBG8IdctIUMwHT1MpiZZJL,CPMT: 31652-DDI00115,CPMT: 31652-DDI00115-14/10/2025,
14/10/2025,31617,31617-DDI00144,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,167.09,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDD235XJU50HP0HAW6,2.0,,ch_3SIBG6IdctIUMwHT20aVPJAU,CPMT: 31617-DDI00144,CPMT: 31617-DDI00144-14/10/2025,
14/10/2025,31588,31588-DDI00117,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,217.63,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDD911U748J0V4LS61,2.0,,ch_3SIBG3IdctIUMwHT1D4mW9K6,CPMT: 31588-DDI00117,CPMT: 31588-DDI00117-14/10/2025,
14/10/2025,31487,31487-DDI00106,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,118.8,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(NI),CARDSUCCESS,DDCARD PAYMENT:MESDDDG6RZ5BWV2R4F2XS,2.0,,ch_3SIBG1IdctIUMwHT0Oyv8PCN,CPMT: 31487-DDI00106,CPMT: 31487-DDI00106-14/10/2025,
14/10/2025,31484,31484-DDI00063,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,437.82,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDD3MFC89SFY9GB355,2.0,,ch_3SIBFzIdctIUMwHT09tAhbKl,CPMT: 31484-DDI00063,CPMT: 31484-DDI00063-14/10/2025,
14/10/2025,31465,31465-DDI00078,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,217.44,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDDB6E3RCV5U311P3D,2.0,,ch_3SIBFxIdctIUMwHT0onG3i07,CPMT: 31465-DDI00078,CPMT: 31465-DDI00078-14/10/2025,
14/10/2025,31393,31393-DDI00111,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,167.18,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDDW4TO5WTU7XB3KO0,2.0,,ch_3SIBFuIdctIUMwHT2hDV2jVF,CPMT: 31393-DDI00111,CPMT: 31393-DDI00111-14/10/2025,
14/10/2025,31213,31213-DDI00107,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,261.6,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDD5DGMA75X09998E2,2.0,,ch_3SIBFsIdctIUMwHT1J7EuRmK,CPMT: 31213-DDI00107,CPMT: 31213-DDI00107-14/10/2025,
14/10/2025,31154,31154-DDI00141,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,418.74,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDDU73K91R0125K77R,2.0,,ch_3SIBFqIdctIUMwHT1G4UJdfW,CPMT: 31154-DDI00141,CPMT: 31154-DDI00141-14/10/2025,
14/10/2025,31072,31072-DDI00097,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,129.98,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDD59ZY17V551H1JXD,2.0,,ch_3SIBFnIdctIUMwHT2NCdihVS,CPMT: 31072-DDI00097,CPMT: 31072-DDI00097-14/10/2025,
14/10/2025,30988,30988-DDI00073,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,293.92,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDDNR7VP1T0007WPK1,2.0,,ch_3SIBFlIdctIUMwHT1COYzwBl,CPMT: 30988-DDI00073,CPMT: 30988-DDI00073-14/10/2025,
14/10/2025,30953,30953-DDI00065,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,58.8,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDD7VWT8WINKJ6QW5U,2.0,,ch_3SIBFgIdctIUMwHT2QOnfeJn,CPMT: 30953-DDI00065,CPMT: 30953-DDI00065-14/10/2025,
14/10/2025,30928,30928-DDI00063,Ndevor Systems Ltd : Phorest Ireland : Phorest UK,11010 Accounts Receivable : Trade Debtors,GBP,1.0,147.53,10020 Bank : BOI current a/c GBP # 62100285,United Kingdom(Mainland),CARDSUCCESS,DDCARD PAYMENT:MESDDD770NR35WBHP7IA5,2.0,,ch_3SIBFeIdctIUMwHT2PcmMoD0,CPMT: 30928-DDI00063,CPMT: 30928-DDI00063-14/10/2025,
