payment_date,client_id,invoice_number,billing_entity,ar_account,currency,exchange_rate,amount,account,Location,transtype,comment,Card Reference,reasoncode,sepaprovider,invoice #,payment #,Memo
21/09/2025,61703,61703-POA,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,259.51,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,CARD PAYMENT,,2.0,nan,CPMT: 61703-POA,CPMT: 61703-POA-21/09/2025,
21/09/2025,10337,10337-POA,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,83.62,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,CARD PAYMENT : Outstanding Balance Payment,,2.0,nan,CPMT: 10337-POA,CPMT: 10337-POA-21/09/2025,
22/09/2025,23255,23255-POA,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,240.45,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,CARD PAYMENT : Outstanding Balance Payment,,2.0,nan,CPMT: 23255-POA,CPMT: 23255-POA-22/09/2025,
22/09/2025,51082,51082-POA,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,390.88,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,CARD PAYMENT,,2.0,nan,CPMT: 51082-POA,CPMT: 51082-POA-22/09/2025,
22/09/2025,10404,10404-POA,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,257.64,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,CARD PAYMENT : Outstanding Balance Payment,,2.0,nan,CPMT: 10404-POA,CPMT: 10404-POA-22/09/2025,
22/09/2025,57359,57359-POA,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,559.35,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,CARD PAYMENT : Outstanding Balance Payment,,2.0,nan,CPMT: 57359-POA,CPMT: 57359-POA-22/09/2025,
22/09/2025,25986,25986-POA,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,368.48,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,CARD PAYMENT : Outstanding Balance Payment,,2.0,nan,CPMT: 25986-POA,CPMT: 25986-POA-22/09/2025,
23/09/2025,51867,51867-POA,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,144.39,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,CARD PAYMENT : Outstanding Balance Payment,,2.0,nan,CPMT: 51867-POA,CPMT: 51867-POA-23/09/2025,
23/09/2025,57279,57279-POA,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,371.77,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,CARD PAYMENT,,2.0,nan,CPMT: 57279-POA,CPMT: 57279-POA-23/09/2025,
23/09/2025,59574,59574-POA,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,312.48,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,CARD PAYMENT : Outstanding Balance Payment,,2.0,nan,CPMT: 59574-POA,CPMT: 59574-POA-23/09/2025,
24/09/2025,46019,46019-POA,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,235.44,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,CARD PAYMENT : Outstanding Balance Payment,,2.0,nan,CPMT: 46019-POA,CPMT: 46019-POA-24/09/2025,
24/09/2025,33802,33802-POA,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,386.46,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,CARD PAYMENT : Outstanding Balance Payment,,2.0,nan,CPMT: 33802-POA,CPMT: 33802-POA-24/09/2025,
25/09/2025,20258,20258-POA,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,502.74,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,CARD PAYMENT,,2.0,nan,CPMT: 20258-POA,CPMT: 20258-POA-25/09/2025,
26/09/2025,38252,38252-POA,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,143.53,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,CARD PAYMENT,,2.0,nan,CPMT: 38252-POA,CPMT: 38252-POA-26/09/2025,
27/09/2025,81596,81596-POA,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,258.77,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,CARD PAYMENT : Outstanding Balance Payment,,2.0,nan,CPMT: 81596-POA,CPMT: 81596-POA-27/09/2025,
27/09/2025,79485,79485-POA,Ndevor Systems Ltd : Phorest Canada,11010 Accounts Receivable : Trade Debtors,CAD,1.0,256.48,10150 Bank : CIBC Current Account 9066314,Canada,CARDSUCCESS,CARD PAYMENT : Outstanding Balance Payment,,2.0,nan,CPMT: 79485-POA,CPMT: 79485-POA-27/09/2025,
